ionIdx,ionMz,average intensity,mz difference,id,score,formula,ion,name
982,788.5242621,127542.461,-0.000687044,HMDB09366,100,C45H76NO8P,-H(+),"PE(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09367,100,C45H76NO8P,-H(+),"PE(20:3(8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09397,100,C45H76NO8P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09398,100,C45H76NO8P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09430,100,C45H76NO8P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09431,100,C45H76NO8P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09462,100,C45H76NO8P,-H(+),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09589,100,C45H76NO8P,-H(+),"PE(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09590,100,C45H76NO8P,-H(+),"PE(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09621,100,C45H76NO8P,-H(+),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09654,100,C45H76NO8P,-H(+),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09685,100,C45H76NO8P,-H(+),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z))"
982,788.5242621,127542.461,-0.000687044,HMDB09686,100,C45H76NO8P,-H(+),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB07958,95,C45H78NO8P,-H(+),"PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB08724,95,C45H78NO8P,-H(+),"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0)"
983,790.5404306,267690.6414,-0.001205494,HMDB09012,95,C45H78NO8P,-H(+),"PE(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09043,95,C45H78NO8P,-H(+),"PE(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09044,95,C45H78NO8P,-H(+),"PE(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09076,95,C45H78NO8P,-H(+),"PE(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09077,95,C45H78NO8P,-H(+),"PE(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09108,95,C45H78NO8P,-H(+),"PE(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09206,95,C45H78NO8P,-H(+),"PE(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09269,95,C45H78NO8P,-H(+),"PE(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09300,95,C45H78NO8P,-H(+),"PE(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09301,95,C45H78NO8P,-H(+),"PE(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09331,95,C45H78NO8P,-H(+),"PE(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09332,95,C45H78NO8P,-H(+),"PE(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09364,95,C45H78NO8P,-H(+),"PE(20:3(8Z,11Z,14Z)/20:3(5Z,8Z,11Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09365,95,C45H78NO8P,-H(+),"PE(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09396,95,C45H78NO8P,-H(+),"PE(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09429,95,C45H78NO8P,-H(+),"PE(20:4(8Z,11Z,14Z,17Z)/20:2(11Z,14Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09461,95,C45H78NO8P,-H(+),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09558,95,C45H78NO8P,-H(+),"PE(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09588,95,C45H78NO8P,-H(+),"PE(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09619,95,C45H78NO8P,-H(+),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09620,95,C45H78NO8P,-H(+),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09652,95,C45H78NO8P,-H(+),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09653,95,C45H78NO8P,-H(+),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))"
983,790.5404306,267690.6414,-0.001205494,HMDB09684,95,C45H78NO8P,-H(+),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)"
984,790.610118,31651.52846,0.001972692,HMDB08062,20,C44H86NO7P,+F(-),PC(18:0/P-18:1(11Z))
984,790.610118,31651.52846,0.001972692,HMDB08063,20,C44H86NO7P,+F(-),PC(18:0/P-18:1(9Z))
984,790.610118,31651.52846,0.001972692,HMDB08094,20,C44H86NO7P,+F(-),PC(18:1(11Z)/P-18:0)
984,790.610118,31651.52846,0.001972692,HMDB08127,20,C44H86NO7P,+F(-),PC(18:1(9Z)/P-18:0)
984,790.610118,31651.52846,0.001972692,HMDB08324,20,C44H86NO7P,+F(-),PC(20:1(11Z)/P-16:0)
984,790.610118,31651.52846,0.001972692,HMDB11216,20,C44H86NO7P,+F(-),PC(P-16:0/20:1(11Z))
984,790.610118,31651.52846,0.001972692,HMDB11242,20,C44H86NO7P,+F(-),PC(P-18:0/18:1(11Z))
984,790.610118,31651.52846,0.001972692,HMDB11243,20,C44H86NO7P,+F(-),PC(P-18:0/18:1(9Z))
984,790.610118,31651.52846,0.001972692,HMDB11274,20,C44H86NO7P,+F(-),PC(P-18:1(11Z)/18:0)
984,790.610118,31651.52846,0.001972692,HMDB11307,20,C44H86NO7P,+F(-),PC(P-18:1(9Z)/18:0)
984,790.610118,31651.52846,0.001972692,HMDB13418,20,C44H86NO7P,+F(-),"PC(o-18:0/18:2(9Z,12Z))"
984,790.610118,31651.52846,0.001972692,HMDB13428,20,C44H86NO7P,+F(-),PC(o-18:1(9Z)/18:1(11Z))
985,791.4855565,18769.38099,0.001298677,HMDB10599,77,C44H73O10P,-H(+),"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
985,791.4855565,18769.38099,0.001298677,HMDB10670,77,C44H73O10P,-H(+),"PG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))"
985,791.4855565,18769.38099,0.001298677,HMDB10685,77,C44H73O10P,-H(+),"PG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))"
986,792.5370943,129430.0023,-0.003253877,HMDB09710,32,C45H76NO7P,+F(-),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))"
986,792.5370943,129430.0023,-0.003253877,HMDB09711,32,C45H76NO7P,+F(-),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))"
986,792.5370943,129430.0023,-0.003253877,HMDB11427,32,C45H76NO7P,+F(-),"PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
986,792.5370943,129430.0023,-0.003253877,HMDB11460,32,C45H76NO7P,+F(-),"PE(P-18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
987,793.400099,2170.441689,0.004261694,HMDB01038,33,C40H54N8O8,+F(-),Angiotensin IV
988,795.51654,48965.17106,0.001615248,HMDB10582,62,C44H77O10P,-H(+),"PG(16:0/22:5(4Z,7Z,10Z,13Z,16Z))"
988,795.51654,48965.17106,0.001615248,HMDB10583,62,C44H77O10P,-H(+),"PG(16:0/22:5(7Z,10Z,13Z,16Z,19Z))"
988,795.51654,48965.17106,0.001615248,HMDB10596,62,C44H77O10P,-H(+),"PG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
988,795.51654,48965.17106,0.001615248,HMDB10625,62,C44H77O10P,-H(+),"PG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))"
988,795.51654,48965.17106,0.001615248,HMDB10640,62,C44H77O10P,-H(+),"PG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
988,795.51654,48965.17106,0.001615248,HMDB10653,62,C44H77O10P,-H(+),"PG(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))"
988,795.51654,48965.17106,0.001615248,HMDB10654,62,C44H77O10P,-H(+),"PG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))"
989,797.4325009,2788.521899,0.00503477,HMDB13488,59,C38H72O13P2,-H(+),PGP(16:1(9Z)/16:1(9Z))
990,797.5330536,52075.65462,0.000751728,HMDB10581,100,C44H79O10P,-H(+),"PG(16:0/22:4(7Z,10Z,13Z,16Z))"
990,797.5330536,52075.65462,0.000751728,HMDB10610,100,C44H79O10P,-H(+),"PG(18:0/20:4(5Z,8Z,11Z,14Z))"
990,797.5330536,52075.65462,0.000751728,HMDB10623,100,C44H79O10P,-H(+),"PG(18:1(11Z)/20:3(5Z,8Z,11Z))"
990,797.5330536,52075.65462,0.000751728,HMDB10624,100,C44H79O10P,-H(+),"PG(18:1(11Z)/20:3(8Z,11Z,14Z))"
990,797.5330536,52075.65462,0.000751728,HMDB10638,100,C44H79O10P,-H(+),"PG(18:1(9Z)/20:3(5Z,8Z,11Z))"
990,797.5330536,52075.65462,0.000751728,HMDB10639,100,C44H79O10P,-H(+),"PG(18:1(9Z)/20:3(8Z,11Z,14Z))"
991,797.5694286,189922.843,0.00085689,HMDB10602,40,C42H83O10P,+F(-),PG(18:0/18:0)
992,799.4235834,2456.092216,0.003923294,HMDB01917,47,C41H64O14,+F(-),Digoxin
993,799.4497808,4231.987042,0.003404858,HMDB13473,78,C38H74O13P2,-H(+),PGP(16:0/16:1(9Z))
993,799.4497808,4231.987042,0.003404858,HMDB13487,78,C38H74O13P2,-H(+),PGP(16:1(9Z)/16:0)
994,799.5479778,43807.49026,0.001477588,HMDB10608,68,C44H81O10P,-H(+),"PG(18:0/20:3(5Z,8Z,11Z))"
994,799.5479778,43807.49026,0.001477588,HMDB10609,68,C44H81O10P,-H(+),"PG(18:0/20:3(8Z,11Z,14Z))"
995,800.1434584,835.1932338,0.001310838,HMDB11612,100,C27H33N9O16P2,-H(+),6-Hydroxy flavin adenine dinucleotide
996,802.5742312,142821.7706,0.001473988,HMDB07921,47,C44H82NO8P,+F(-),"PC(14:1(9Z)/22:2(13Z,16Z))"
996,802.5742312,142821.7706,0.001473988,HMDB07980,47,C44H82NO8P,+F(-),"PC(16:0/20:3(5Z,8Z,11Z))"
996,802.5742312,142821.7706,0.001473988,HMDB07981,47,C44H82NO8P,+F(-),"PC(16:0/20:3(8Z,11Z,14Z))"
996,802.5742312,142821.7706,0.001473988,HMDB08012,47,C44H82NO8P,+F(-),"PC(16:1(9Z)/20:2(11Z,14Z))"
996,802.5742312,142821.7706,0.001473988,HMDB08040,47,C44H82NO8P,+F(-),"PC(18:0/18:3(6Z,9Z,12Z))"
996,802.5742312,142821.7706,0.001473988,HMDB08041,47,C44H82NO8P,+F(-),"PC(18:0/18:3(9Z,12Z,15Z))"
996,802.5742312,142821.7706,0.001473988,HMDB08072,47,C44H82NO8P,+F(-),"PC(18:1(11Z)/18:2(9Z,12Z))"
996,802.5742312,142821.7706,0.001473988,HMDB08105,47,C44H82NO8P,+F(-),"PC(18:1(9Z)/18:2(9Z,12Z))"
996,802.5742312,142821.7706,0.001473988,HMDB08136,47,C44H82NO8P,+F(-),"PC(18:2(9Z,12Z)/18:1(11Z))"
996,802.5742312,142821.7706,0.001473988,HMDB08137,47,C44H82NO8P,+F(-),"PC(18:2(9Z,12Z)/18:1(9Z))"
996,802.5742312,142821.7706,0.001473988,HMDB08168,47,C44H82NO8P,+F(-),"PC(18:3(6Z,9Z,12Z)/18:0)"
996,802.5742312,142821.7706,0.001473988,HMDB08201,47,C44H82NO8P,+F(-),"PC(18:3(9Z,12Z,15Z)/18:0)"
996,802.5742312,142821.7706,0.001473988,HMDB08332,47,C44H82NO8P,+F(-),"PC(20:2(11Z,14Z)/16:1(9Z))"
996,802.5742312,142821.7706,0.001473988,HMDB08364,47,C44H82NO8P,+F(-),"PC(20:3(5Z,8Z,11Z)/16:0)"
996,802.5742312,142821.7706,0.001473988,HMDB08397,47,C44H82NO8P,+F(-),"PC(20:3(8Z,11Z,14Z)/16:0)"
996,802.5742312,142821.7706,0.001473988,HMDB08591,47,C44H82NO8P,+F(-),"PC(22:2(13Z,16Z)/14:1(9Z))"
997,802.6525356,2147.077402,-0.004059378,HMDB10707,23,C46H90NO6P,+F(-),CerP(d18:1/26:1(17Z))
998,804.4992129,10511.21349,-0.001757972,HMDB09144,84,C45H72NO8P,+F(-),"PE(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09177,84,C45H72NO8P,+F(-),"PE(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09208,84,C45H72NO8P,+F(-),"PE(18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09209,84,C45H72NO8P,+F(-),"PE(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09401,84,C45H72NO8P,+F(-),"PE(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09434,84,C45H72NO8P,+F(-),"PE(20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09465,84,C45H72NO8P,+F(-),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09466,84,C45H72NO8P,+F(-),"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09624,84,C45H72NO8P,+F(-),"PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09657,84,C45H72NO8P,+F(-),"PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09688,84,C45H72NO8P,+F(-),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))"
998,804.4992129,10511.21349,-0.001757972,HMDB09689,84,C45H72NO8P,+F(-),"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))"
999,805.4856878,16175.31816,0.001561324,HMDB09780,93,C41H75O13P,-H(+),"PI(16:0/16:2(9Z,12Z))"
999,805.4856878,16175.31816,0.001561324,HMDB09798,93,C41H75O13P,-H(+),PI(16:1(9Z)/16:1(9Z))
999,805.4856878,16175.31816,0.001561324,HMDB09802,93,C41H75O13P,-H(+),"PI(16:2(9Z,12Z)/16:0)"
1000,806.4927695,19376.57788,0.004984696,HMDB12362,35,C44H74NO10P,-H(+),"PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1000,806.4927695,19376.57788,0.004984696,HMDB12405,35,C44H74NO10P,-H(+),"PS(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))"
1000,806.4927695,19376.57788,0.004984696,HMDB12415,35,C44H74NO10P,-H(+),"PS(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))"
1000,806.4927695,19376.57788,0.004984696,HMDB12425,35,C44H74NO10P,-H(+),"PS(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))"
1000,806.4927695,19376.57788,0.004984696,HMDB12435,35,C44H74NO10P,-H(+),"PS(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))"
1000,806.4927695,19376.57788,0.004984696,HMDB12442,35,C44H74NO10P,-H(+),"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)"
1001,806.5700363,29306.11798,0.000488964,HMDB07989,100,C46H82NO8P,-H(+),"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB07990,100,C46H82NO8P,-H(+),"PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08021,100,C46H82NO8P,-H(+),"PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08050,100,C46H82NO8P,-H(+),"PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08081,100,C46H82NO8P,-H(+),"PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08082,100,C46H82NO8P,-H(+),"PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08114,100,C46H82NO8P,-H(+),"PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08115,100,C46H82NO8P,-H(+),"PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08139,100,C46H82NO8P,-H(+),"PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08146,100,C46H82NO8P,-H(+),"PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08177,100,C46H82NO8P,-H(+),"PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08210,100,C46H82NO8P,-H(+),"PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08242,100,C46H82NO8P,-H(+),"PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08306,100,C46H82NO8P,-H(+),"PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08337,100,C46H82NO8P,-H(+),"PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08338,100,C46H82NO8P,-H(+),"PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08369,100,C46H82NO8P,-H(+),"PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08402,100,C46H82NO8P,-H(+),"PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08432,100,C46H82NO8P,-H(+),"PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08433,100,C46H82NO8P,-H(+),"PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08465,100,C46H82NO8P,-H(+),"PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08466,100,C46H82NO8P,-H(+),"PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08497,100,C46H82NO8P,-H(+),"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)"
1001,806.5700363,29306.11798,0.000488964,HMDB08627,100,C46H82NO8P,-H(+),"PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))"
1001,806.5700363,29306.11798,0.000488964,HMDB08659,100,C46H82NO8P,-H(+),"PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)"
1001,806.5700363,29306.11798,0.000488964,HMDB08692,100,C46H82NO8P,-H(+),"PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)"
1002,806.6059066,158281.8636,0.001098765,HMDB07887,36,C44H86NO8P,+F(-),PC(14:0/22:1(13Z))
1002,806.6059066,158281.8636,0.001098765,HMDB07919,36,C44H86NO8P,+F(-),PC(14:1(9Z)/22:0)
1002,806.6059066,158281.8636,0.001098765,HMDB07978,36,C44H86NO8P,+F(-),PC(16:0/20:1(11Z))
1002,806.6059066,158281.8636,0.001098765,HMDB08010,36,C44H86NO8P,+F(-),PC(16:1(9Z)/20:0)
1002,806.6059066,158281.8636,0.001098765,HMDB08037,36,C44H86NO8P,+F(-),PC(18:0/18:1(11Z))
1002,806.6059066,158281.8636,0.001098765,HMDB08038,36,C44H86NO8P,+F(-),PC(18:0/18:1(9Z))
1002,806.6059066,158281.8636,0.001098765,HMDB08069,36,C44H86NO8P,+F(-),PC(18:1(11Z)/18:0)
1002,806.6059066,158281.8636,0.001098765,HMDB08102,36,C44H86NO8P,+F(-),PC(18:1(9Z)/18:0)
1002,806.6059066,158281.8636,0.001098765,HMDB08266,36,C44H86NO8P,+F(-),PC(20:0/16:1(9Z))
1002,806.6059066,158281.8636,0.001098765,HMDB08298,36,C44H86NO8P,+F(-),PC(20:1(11Z)/16:0)
1002,806.6059066,158281.8636,0.001098765,HMDB08526,36,C44H86NO8P,+F(-),PC(22:0/14:1(9Z))
1002,806.6059066,158281.8636,0.001098765,HMDB08558,36,C44H86NO8P,+F(-),PC(22:1(13Z)/14:0)
1002,806.6059066,158281.8636,0.001098765,HMDB08915,36,C44H86NO8P,+F(-),PE(15:0/24:1(15Z))
1002,806.6059066,158281.8636,0.001098765,HMDB09747,36,C44H86NO8P,+F(-),PE(24:1(15Z)/15:0)
1003,807.5018519,50290.17697,0.001047241,HMDB09779,95,C41H77O13P,-H(+),PI(16:0/16:1(9Z))
1003,807.5018519,50290.17697,0.001047241,HMDB09797,95,C41H77O13P,-H(+),PI(16:1(9Z)/16:0)
1004,808.117773,10310.62815,0.000720635,HMDB01206,100,C23H38N7O17P3S,-H(+),Acetyl-CoA
1005,808.5632678,23029.90897,0.001872724,HMDB08523,41,C46H80NO7P,+F(-),"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))"
1005,808.5632678,23029.90897,0.001872724,HMDB08524,41,C46H80NO7P,+F(-),"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))"
1005,808.5632678,23029.90897,0.001872724,HMDB08751,41,C46H80NO7P,+F(-),"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)"
1005,808.5632678,23029.90897,0.001872724,HMDB11229,41,C46H80NO7P,+F(-),"PC(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1005,808.5632678,23029.90897,0.001872724,HMDB11288,41,C46H80NO7P,+F(-),"PC(P-18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
1005,808.5632678,23029.90897,0.001872724,HMDB11321,41,C46H80NO7P,+F(-),"PC(P-18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
1006,809.5152518,26216.38906,0.003297434,HMDB09778,66,C41H79O13P,-H(+),PI(16:0/16:0)
1007,810.5275963,101761.6045,0.001458064,HMDB10165,69,C44H78NO10P,-H(+),"PS(18:0/20:4(8Z,11Z,14Z,17Z))"
1007,810.5275963,101761.6045,0.001458064,HMDB12383,69,C44H78NO10P,-H(+),"PS(18:0/20:4(5Z,8Z,11Z,14Z))"
1007,810.5275963,101761.6045,0.001458064,HMDB12393,69,C44H78NO10P,-H(+),"PS(18:1(9Z)/20:3(8Z,11Z,14Z))"
1007,810.5275963,101761.6045,0.001458064,HMDB12423,69,C44H78NO10P,-H(+),"PS(20:3(8Z,11Z,14Z)/18:1(9Z))"
1007,810.5275963,101761.6045,0.001458064,HMDB12433,69,C44H78NO10P,-H(+),"PS(20:4(5Z,8Z,11Z,14Z)/18:0)"
1008,810.5809328,50134.81701,-0.000142164,HMDB08457,40,C46H82NO7P,+F(-),"PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))"
1008,810.5809328,50134.81701,-0.000142164,HMDB08458,40,C46H82NO7P,+F(-),"PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z))"
1008,810.5809328,50134.81701,-0.000142164,HMDB08490,40,C46H82NO7P,+F(-),"PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z))"
1008,810.5809328,50134.81701,-0.000142164,HMDB08491,40,C46H82NO7P,+F(-),"PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z))"
1008,810.5809328,50134.81701,-0.000142164,HMDB08522,40,C46H82NO7P,+F(-),"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0)"
1008,810.5809328,50134.81701,-0.000142164,HMDB08685,40,C46H82NO7P,+F(-),"PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0)"
1008,810.5809328,50134.81701,-0.000142164,HMDB08718,40,C46H82NO7P,+F(-),"PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-16:0)"
1008,810.5809328,50134.81701,-0.000142164,HMDB11227,40,C46H82NO7P,+F(-),"PC(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z))"
1008,810.5809328,50134.81701,-0.000142164,HMDB11228,40,C46H82NO7P,+F(-),"PC(P-16:0/22:5(7Z,10Z,13Z,16Z,19Z))"
1008,810.5809328,50134.81701,-0.000142164,HMDB11255,40,C46H82NO7P,+F(-),"PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))"
