,Alanine Metabolism,Alpha Linolenic Acid and Linoleic Acid Metabolism,Amino Sugar Metabolism,Ammonia Recycling,Androgen and Estrogen Metabolism,Androstenedione Metabolism,Arachidonic Acid Metabolism,Arginine and Proline Metabolism,Aspartate Metabolism,Beta Oxidation of Very Long Chain Fatty Acids,beta-Alanine Metabolism,Betaine Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Butyrate Metabolism,Caffeine Metabolism,Cardiolipin Biosynthesis,Carnitine Synthesis,Catecholamine Biosynthesis,Citric Acid Cycle,Cysteine Metabolism,D-Arginine and D-Ornithine Metabolism,De Novo Triacylglycerol Biosynthesis,Estrone Metabolism,Ethanol Degradation,Fatty Acid Biosynthesis,Fatty Acid Elongation in Mitochondria,Fatty Acid Metabolism,Folate Metabolism,Fructose and Mannose Degradation,Galactose Metabolism,Gluconeogenesis,Glucose-Alanine Cycle,Glutamate Metabolism,Glutathione Metabolism,Glycerol Phosphate Shuttle,Glycerolipid Metabolism,Glycine and Serine Metabolism,Glycolysis,Histidine Metabolism,Homocysteine Degradation,Inositol Metabolism,Inositol Phosphate Metabolism,Ketone Body Metabolism,Lactose Degradation,Lactose Synthesis,Lysine Degradation,Malate-Aspartate Shuttle,Methionine Metabolism,Methylhistidine Metabolism,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,Mitochondrial Electron Transport Chain,Nicotinate and Nicotinamide Metabolism,Nucleotide Sugars Metabolism,Oxidation of Branched-Chain Fatty Acids,Pantothenate and CoA Biosynthesis,Pentose Phosphate Pathway,Phenylacetate Metabolism,Phenylalanine and Tyrosine Metabolism,Phosphatidylcholine Biosynthesis,Phosphatidylethanolamine Biosynthesis,Phosphatidylinositol Phosphate Metabolism,Phospholipid Biosynthesis,Phytanic Acid Peroxisomal Oxidation,Plasmalogen Synthesis,Porphyrin Metabolism,Propanoate Metabolism,Pterine Biosynthesis,Purine Metabolism,Pyrimidine Metabolism,Pyruvaldehyde Degradation,Pyruvate Metabolism,Retinol Metabolism,Riboflavin Metabolism,Selenoamino Acid Metabolism,Spermidine and Spermine Biosynthesis,Sphingolipid Metabolism,Starch and Sucrose Metabolism,Steroid Biosynthesis,Steroidogenesis,Sulfate_Sulfite Metabolism,Taurine and Hypotaurine Metabolism,Thiamine Metabolism,Threonine and 2-Oxobutanoate Degradation,Thyroid Hormone Synthesis,Transfer of Acetyl Groups into Mitochondria,Trehalose Degradation,Tryptophan Metabolism,Tyrosine Metabolism,Ubiquinone Biosynthesis,Urea Cycle,"Valine, Leucine, and Isoleucine Degradation",Vitamin B6 Metabolism,Vitamin K Metabolism,Warburg Effect
BMS-754807,-0.8681006042628325,0.815182305576958,-0.33952125584850923,-0.054112611353820055,0.1429736319593793,-0.33594470348261835,-0.5768468662329508,-0.4826464452596732,-0.4675316919197478,-0.6076216226754357,-0.5054701233361963,-0.34536167324882516,-0.7716216436358352,-0.5700713027761621,-0.4249496383037325,-0.11964995274154468,-0.5104644845198718,-0.13079876419673295,0.1342918092275519,-0.6223527291625303,-0.18909062384683775,0.842422298788916,-0.043780597058616456,-0.14839566679697835,-0.7736485114012605,-0.13763337026748934,-1.0400814596599883,-0.15219552018497468,-0.4416527924722163,-0.16403061927889204,-0.27522683926028396,-0.1281378905108106,-0.4544040959912099,-0.3764773144401188,0.11708391585887139,0.46975773796722536,-0.13991606849421298,-0.12142879624477564,0.18814649765851124,0.02019174106783079,0.3954892070481969,-0.6951049820324189,-0.3118620731415459,-0.5190105722671537,0.16431983098655262,-0.4583802735280686,-0.8258906426538408,-1.7209753045786356,0.06807294277902101,0.02297339092156037,-0.26916922833563756,-0.7786892683796436,-0.4833113731876749,0.06434413248086188,-0.883616908962476,-0.37840058800279297,-0.3468583337940582,-0.4911061974685607,-0.3882248796061056,-0.16574528588320167,-0.15098091711867306,-1.2019214222427632,-0.9410637721189999,0.0006149523466394479,-0.4245543610037393,-0.6639825064005895,-1.1061791513704555,-0.021632324634468496,-0.5174516506208662,-0.405682161884764,-0.5759406367369166,-0.5557612379706491,0.27031037456514534,-0.4535027086991113,-1.3128515237120673,0.16582323547203626,-0.29423622620214224,0.2993507615826388,-0.31111699429976036,-0.16614891772136411,-0.43889627126948966,-0.44674435069825136,0.31014805803152445,-0.13673730930191552,-0.33538031282130354,-0.009650337462208601,1.5323287215759585,-0.722108304761384,0.028893932417635382,-0.5771631583363244,-0.8755299532258819,-0.9549499877262784,-0.3570581340945647,-0.4692560328551784,0.3792377212862065,0.02929594398773764,-0.23141947345963493
OSI-906,0.13591144523042722,0.655597073493413,0.5077774243232428,0.8603716674641632,-0.5810997743357625,-0.8231978036266587,-0.21898539644177797,0.7161509934421822,0.772633661481956,1.1431232079237303,0.9098038155773012,0.7344772635862492,0.49945321351823735,0.3782677633236553,1.2839577167442309,1.7761235548569012,0.6704837788084518,0.8388728126275345,-0.017393200750959355,0.8750473251667233,0.7545407041921672,1.2953603330115866,1.1926165748618258,-0.23938648073607355,0.8225374488762547,-1.1621481220127572,0.9812173758503908,1.6677975534904717,0.9886387553603447,0.927221838792397,0.6459284480752764,0.794931254809242,0.5146088224176817,0.7287947958411412,1.0326360516532673,1.563606913616467,1.0092480622215136,1.031167578134959,0.6860797031858997,0.8901156010452601,1.301576827460748,0.29274281579259187,0.5528079732697049,1.0623478182792556,0.7823335912404223,0.45475723241006333,0.528760215452128,-0.7164914277509551,1.2281696007714245,1.1845060600274826,1.4950902289921228,1.0515266115022006,1.4598901508216615,1.1703130813621758,0.12383277662868589,0.3602767950059928,0.7863058463598486,0.7553268688784065,0.5795855810112727,0.2115862872712392,0.7785797037459019,-0.29138260626017976,-0.01347745227069854,0.8878193538530943,1.5110507171624539,0.5636491952120294,0.3357897051150009,0.8972327775314258,1.1580061130061414,0.25901900198141,0.8118990408535515,0.7138898693097745,1.4499831561498224,0.9616819982746102,0.49758155777346463,1.1656349047671208,1.1448086322527304,0.9619965772528276,0.7775277819486119,0.48495082683884644,0.4760889443615526,-1.6774727142967014,0.8815768556631405,1.0760208496499473,0.6403545130685946,1.4370799378757078,2.2852794254261326,0.45830037814673774,0.5697059046452188,0.9285459157741855,-0.8397473258130818,0.29077340644761673,0.3711948513946883,1.0064719692088118,1.1096014357584953,0.647420431601426,0.8186074276677576
Gemcitabine,-0.2402858968526358,0.6745021963610379,0.2421907059157889,0.3092254938282214,-0.5359511473552594,-0.3768701594347395,0.13663059084709397,-0.23120045068773407,0.10055280552808112,-0.342229048625275,0.07718342142558858,-0.5344220427873922,0.4531641317352489,-0.2397499111771063,0.5739003652353829,0.0643844220961506,-0.19285920378298452,-0.1059209126828462,-0.8770419748293821,0.12946878250791768,-0.013908943261017655,0.08943438226651988,-0.0684395384390852,-0.3865496423768249,0.3361560923061417,-0.015959610811438214,0.2780247397769854,0.26529230795246184,-0.42890624674606614,-0.010901662800923341,0.2504045743404092,0.13767072166747563,0.10718897484495767,0.08099878940815877,0.018540217616419486,0.15403039216242803,0.512696845698028,0.1792467650666322,0.2732627780032245,-0.16754463996490646,0.8561774248582738,-0.14008052277060115,0.023874840549812794,0.6729601984648097,0.3526760128604871,-0.09816925616719718,-0.2568148507815825,-0.6105735783889749,-0.15006702045944564,-0.7718446291038668,0.13996826582938077,0.11565083208379287,0.24901535975689912,0.07700031208939138,-0.26153943027126375,-0.16917886620288683,-0.14531763467406555,-0.27784690987715077,-0.402180789762374,0.6513744958539928,-0.20640113305872304,-0.3992927688088931,-0.007818777390200463,0.46864943833132006,1.0014426397948586,0.124221351435799,0.02760720084665516,0.25495582862199784,0.37170892820538254,-0.5889374892024557,-0.15417928841094447,0.0027918010661414742,0.0463963233104733,0.0494111249504158,-0.0012035417624163137,0.2839679169749011,0.010925685158882145,0.053460945863407716,-0.473801649652286,0.13378689379688452,0.4000920190785783,-0.7727966453600948,-0.007272275281068096,-0.7925472465383204,0.02688626227481384,0.4691738456963629,0.2870556476767366,0.09289925532889008,0.19840940617825495,-0.1475295484610894,-0.4332221385923437,-0.9403229514294061,0.06907667152299003,0.21124101307497425,1.250343154285411,0.7316334042461593,0.01290792538498611
Bryostatin 1,-0.5755013507207418,-0.5045968236619113,0.003757441190298339,0.22355484420192942,-1.0729617612821325,-1.285600574898305,-0.43562456412573736,-0.07175814064750671,0.322414496733749,0.8277488726653768,0.1801452164278801,0.39438489396505483,0.28825258356681627,0.5103872553897303,-0.05628327116443999,0.7936442628931059,-0.799074304351955,-1.0692409805494558,-0.1086324438324219,-0.21841643514121653,-0.5154912106745838,1.4069432959480421,-0.048947426459346494,-1.3955801897993327,-0.033536383575868994,0.04820834938760739,-0.5153909444314902,0.7375991118504883,-0.010974171890649706,-0.1921409773855361,-0.014243037839953149,-0.07892259025863489,-0.6003467278932121,-0.12215647798384832,-0.16837639370560922,-0.04848675135744365,-0.010488753834710367,0.38365960296965224,0.10338897765199632,0.1658103568595344,0.8923795210409509,-0.01909262160050143,-0.07518225904618973,-0.4832678917111367,0.6856352942551347,-0.32393404207700943,-0.0846713483702358,-1.7223853237352784,0.8444884380647483,0.7973528410867504,0.678993315094924,0.4308270938440567,0.5748363288315396,-0.31939109011433325,-0.5536870670216569,-0.6907131541945559,-0.04149968823696284,-0.295671835549136,-0.10616348810025827,0.9452594552420341,0.27515235188814596,-1.8967524543572056,-1.6353300778577518,-0.3092232670147667,-0.6511867437906805,-0.8168887798871952,-1.6035605610830295,0.05672228146049662,-0.035912697287057045,-0.5624046687850761,0.036157404773473276,-0.1793220820275365,0.3617042221006288,-0.1461973191747676,-0.5262623935766637,0.5828485047828993,0.458309498883743,0.9732790925228911,-0.7237765973588148,-0.06874423245645851,0.22939131219984735,-0.7320786268265309,0.3911148438265006,1.0812725946130914,-0.04200301167156312,0.2153989788123403,0.7248884059599965,-0.3012519611741119,0.4439125113993647,0.6127076409363348,-0.26633349023710473,-1.0996576390443022,-0.14497201901116388,-0.11605324355995501,0.9420626261462138,-0.8899776072537021,-0.010924762603690658
Obatoclax Mesylate,0.09417403282765534,0.9834910171391917,-0.09892188489817931,0.13375286007919457,-1.0160228833750884,-0.6634824040582046,-0.81187605722408,-0.12351452450711159,-0.04559793496046119,-0.46465299672790716,-0.03589040071991187,-0.5078241339120209,-0.9018458370017142,-0.5778026672499643,0.2653877280810641,-0.6515471771616957,-0.4922486381577312,0.308219465490686,-1.1637827907824163,0.08190935645783493,0.3912476187737498,-0.14539454845995367,-0.5838940575094478,-0.4672591094759672,-0.2632045022646379,-0.6583764942839387,-0.12404753842506311,-0.298561091635572,-0.6618584159114291,-0.06434959401310643,0.012999884995460023,0.02212150454821212,0.37989406604318415,0.17558386843630885,0.16710984089995382,-0.5463926583511877,-0.2573541362015723,0.18738160381081911,0.0033823210977588195,-0.051005476528614174,0.9378496458834339,-0.3938854496181299,-0.19724920542944221,0.762789676677367,-0.058388919814406436,-0.18384707933401637,-0.32373707028974436,0.06336334517860627,-0.11704758819284679,-0.5447895112777892,-0.39373630019547823,-0.6317860101554653,-0.48417842935799527,0.0019531987646175743,-0.2955483310537772,-0.10462296397389291,-0.29765658495721903,-0.4105560385333983,-0.5725127162881578,-0.2201521504689746,-0.06250942461146272,-0.281174755963452,0.015562854292610126,0.07307138377316566,0.24793912434893364,-0.09768208060773315,0.06417173779129128,-0.24280677033861295,0.4029135963954202,-1.0919007436393702,-0.09597718548621607,-0.04619822275756967,0.21331768990614108,-0.0040173811143578275,-0.9460790153914519,-0.5610268276265402,0.5923837502371194,-0.16918842584895383,0.03429508539816439,-0.18316579354648635,-0.2085189055157391,-1.4672522637212473,0.2897440596990261,0.37670423615794063,-0.17994629092500436,0.24890267044372158,0.3182054594840192,-0.18265199491081283,-0.1753599527619495,-0.6305130742340374,-0.9350062751086679,-0.48378945529757417,0.21054915947880753,0.1465329504809349,0.1236485603386318,1.1133706449546361,-0.08284063761544214
Bleomycin,-0.9994448099829949,-1.0155671110760858,-0.9729210204607258,-0.5557952797404023,-1.181302512223205,-1.509106277710966,0.16995153616354783,-0.9477500446955336,-0.7980026307102015,-0.38538585167359224,-0.7572168493662291,-1.1674837543524776,-0.4740718191610438,-1.135236599236747,-0.656456908060547,-1.2853247811719715,-1.0403749793876702,-0.8495319939231706,0.10862692820480682,-0.8308710209744566,-1.0197317058149342,-1.1023707254803408,-0.9588432956997759,-0.8650887103210779,-0.8828492628347083,1.1172109581809573,-0.5622916251829732,-1.0281382751306016,-1.0695879361325293,-1.0407678803632632,-1.1344937789439533,-1.1730278426522227,-1.0426367755545822,-0.976986844210677,-1.0614047456840514,-0.6492243125659629,-1.323828322651192,-1.1571421046859125,-1.0354165300080977,-0.8066527705140165,-0.7729455870643851,-1.0291818251803566,-0.8970810190850671,-0.34861777393207716,-0.8332318947068544,-1.056480674550365,-1.0141672806799595,-1.3954156845617183,-0.8715579895728109,-0.720582199826877,-1.1671922095067757,-1.1147696347334195,-1.0413117772875284,-0.953097500428073,-0.5543444499695154,-1.227319523954007,-0.2985229959593445,-0.26880527580039343,-1.1169210981575863,-0.38563469109468146,-0.9332957282292279,-0.4821374441378142,-0.5369596018834608,-0.7284041045427215,-0.45945734986978326,-0.4771150142614472,0.31862311744348837,-0.8055331582622254,-0.7041570780987921,0.04828569998976367,-0.5364773536268109,-0.5577281827697763,-1.25439391888151,-0.8546871029051766,-1.1301765541291373,-0.7898889919389963,-0.5648767369890277,-0.6575638792172405,-0.779605282414323,-1.3211413387525195,-0.6201637047787801,0.2703958847599574,-1.0470823884378602,-0.8889528399156227,-0.7581235625788375,-0.9072570374287691,-1.1271329643678356,-0.8072511792426047,-1.103575641655456,-0.447500686614947,0.07644972065194039,-0.8107183976344915,-0.817779093765576,-0.8704035696482264,0.28564840533230795,0.1586155842768595,-1.1076594651638818
PF-562271,0.5083575170740041,0.9853785356210022,0.30795141931249775,0.31219217592938936,0.8646679278287909,0.6311570854888593,-0.3375975857249539,0.24434959459455266,0.19839445194238142,-0.2959778432355085,-0.048386322759219315,0.22170445994660787,-0.6441226554043511,-0.35927837538226576,-0.13262941800157163,-0.7724121593191662,-0.005338964761179348,0.2888827653216743,0.41609948463365576,-0.017300117050494303,0.3879697308184358,0.3745444265637952,-0.21518680193086784,0.7812424550993249,-0.39073652053717406,-0.03620655561486897,-0.5589845078860802,-0.37699871264133616,-0.1823494315175699,0.24582350068256917,0.5370406230293872,0.31545456207719474,0.3567221629708797,0.2399497372680152,0.20105638756332414,-0.6025171252529501,0.26144899099462543,0.4094590772958944,0.25553587545322376,0.3324332913753241,0.7828285074699579,0.37320832836749596,0.32993966468386793,-0.039487279996843275,0.17115270001164773,0.28438577872754317,-0.12234848950481866,0.5137937454861379,0.39246359059624986,0.33303492986189953,-0.4167765245684594,-0.722595407860873,-0.7346860419648733,-0.3023960716356695,0.0004328857033494689,0.25257908780443683,-0.5129005817179291,-0.2306525344665534,-0.012902702037569071,0.27992671182062556,-0.120577593763146,0.1294621945333156,0.34556655115053314,0.294953330144619,-0.06664580103265101,-0.46537966269334524,-1.2769083017271514,0.1204366564063734,0.0896646521539463,-0.5811025223266181,-0.027362091247842127,0.08192582878949553,0.03239871873591903,-0.13717869521212575,-0.5724968783298618,-0.6453480923100567,0.5202619803861314,0.19103782127710853,0.43843625861753555,0.3479892002640631,-0.2595159683330222,-0.6629795024327659,0.009273942069059661,0.0794233187534669,0.018256663193716105,0.04250321426194538,-0.20607502989237772,-0.06932608774439579,0.3258919729918692,-0.08244967412077553,0.04930391474141773,-0.3212953752938648,0.6106502448470191,0.17473902418003898,0.028892544958709587,-0.6259855113553583,0.14080782841135983
GSK-650394,-1.6933845781238361,0.9926939640162605,-1.3472712968769829,-1.349312505365977,-1.3773293526724752,-1.44770351297643,-1.1896221289195157,-1.5456478198988042,-1.5353228529575926,-1.5323187588155527,-1.575360685586843,-1.7469330767809643,-1.4266477376931974,-1.5955794638339167,-1.2416010560127637,-1.6519445365010799,-1.3223420316627754,-1.2928959027686462,-0.8718303400373313,-1.4625203815128633,-1.5717970884923633,-0.9792464101696431,-1.2561935546853369,-1.2038380223251577,-1.3959962133667794,0.8686994594505288,-1.3228296761974772,-1.3989712327164376,-1.8220771236644657,-1.2242304348954507,-1.0743751774277512,-1.2888961487642636,-1.2287716513615587,-1.4856606514904667,-1.5908411109110936,-1.2506494641954147,-1.0238841124089302,-1.5270057891496573,-1.0741212543669,-1.4969887655132943,-0.8633580926348268,-1.7144503303415344,-1.4537402595276858,-0.9983193224219595,-1.309111261369639,-1.362223178889803,-1.7507882295368242,-1.542417318221222,-1.475863843937733,-1.5366734974658376,-1.5594378691370403,-1.6633937747580727,-1.6817429993695125,-1.2414693762991678,-1.500785956902236,-1.148511871354788,-1.3275842552694304,-1.5698226823815429,-1.5490324557711326,-0.9633026148249632,-1.4182478036831234,-0.946083758739462,-0.7798326376401203,-1.0141338118668706,-0.278431485950968,-1.4226771216264522,-1.0909871101295934,-1.2520906563975163,-1.4606473316838449,-1.0800576027947764,-1.5108777097538448,-1.6114345201603413,-1.3947040065023875,-1.6012714835055457,-1.9292340705476212,-1.6388626038186647,-1.236413504725464,-1.0705125667011361,-1.1614112876349065,-1.3502296093720212,-1.6130410018691743,-0.1559243422940128,-1.7055069989289275,-0.5398062021153629,-1.5135533788310678,-1.298747592881624,-0.986314171462231,-1.481648471659701,-1.3324516199806857,-1.7190570599973565,-1.1105206828958032,-1.8209196102793683,-1.2409813043258908,-1.5827468138593943,-0.5771666336521094,-0.6925108548206856,-1.5100841660917967
AUY922,-0.00803919602867061,0.9566276802915515,0.7373129820083051,0.583620840826748,0.35340559776989666,0.0789403004267153,0.05336455966577094,-0.22460234716978483,-0.056676729974605315,-0.12080500463142795,0.044451465937936266,-0.4931687459637006,0.14473290639290756,-0.1016723038060091,0.5159443967220425,-0.29780399230398696,0.03990458380425741,0.3714951619147792,-0.0915725363573331,0.12815366664675887,0.7343438787580733,0.21735024708867245,0.07324264830899407,0.7757638040474824,0.1828562093199655,-0.05494917667131893,0.2967227267245062,-0.07530035094874565,-0.08655732356184595,0.5285418731540068,0.7260710892201594,0.7282535323089955,0.5985096564633079,0.39170745563813775,0.6040608325033764,0.5096901361520276,0.6684953999983063,0.23246056681462204,1.137179020576197,0.18150554186057574,0.8401629812511796,0.2509437266730896,0.6477677173748843,0.6755517598858625,1.2563337213268948,0.5069556245247352,-0.12207856019715572,-1.220562566142604,-0.021465194126482595,-0.5196666750045404,-0.14079134711020252,-0.22985617624678376,-0.12991922864683234,0.3145301964053552,0.05904670207198492,0.44622780999522665,0.3528226903530612,0.38964784268732267,0.028068380563054066,0.5022341493767503,-0.46429730031891364,-0.035479531216328665,0.15510206515820749,1.0439698780975,0.6011395132054819,0.8595673525194923,0.3248399418649057,0.39014877499555484,0.4766583567156499,0.004770202258615078,0.10345355670180646,0.33395004259502054,0.48023007825104513,0.36096837920429753,-0.35707539750848516,0.6531179578003442,0.32430520604797747,-0.06689658768841686,0.5248224426207199,0.71057062731657,0.6328513675362294,-0.6714667282197637,0.6175304563184693,-0.28420236581818187,0.7235271949781463,0.6610909879160628,0.3376534020419282,0.3985568715252632,1.0370311146026403,-0.3690326924851488,-0.7184541636182541,-0.0706402045963515,0.059046877008843965,0.3512693120816638,1.0080269065935061,1.0463471047682211,0.3882098707621196
RDEA119 (rescreen),0.9447336353783035,0.3565937867553425,0.48099847536277074,1.1592084843219883,1.3117323737433069,0.7632776039391094,1.1591474140986768,0.9008429094157764,0.8780657952758095,1.0857493368953857,0.9129755080169267,0.5774272392153766,0.8905901939808939,-0.2459776264999623,0.967720725053175,0.7823218975349648,0.05618905186939918,0.9809277984129933,0.024265918896146425,0.8408633010433244,0.8115235787353473,0.49236719212706687,0.04423771759949245,0.8388613847770509,0.27739925149935846,0.024877086791241232,0.6609451524015403,0.7539178751177046,0.41420112422086564,0.19324246378230378,0.14466046362553966,0.24321138706466167,0.3637037580101199,0.669304074037512,0.734272204008061,-0.04379666317680424,0.4425457461169875,1.1994108766384148,-0.15497133660351323,0.837384222878881,1.5770355937193827,0.4840639962080257,0.34392210955837804,0.9567962439459627,0.3827998429670606,0.2813322759230098,0.6067483053005442,0.9914309827366056,1.0713257776014744,1.1036373586152337,0.5921092801171589,0.3982454353163812,0.4755459990795171,0.18736653428504385,0.3922528180502678,0.04825592646465331,1.075283407180181,0.9383620224614403,0.1170275866400072,0.5287798135935551,0.8798978330408803,0.09487975393683293,0.4510005466676684,1.1277466152217872,1.2610352067847252,0.6673182934547094,-0.4610435708695017,0.8058834048641624,0.9441100238718294,-0.39534363576368,0.7616678816485607,0.6787315202714846,0.7452690289567662,0.6618724625751854,0.5939978693601764,0.41075000417690694,1.1909866910430391,0.6731121187822633,1.0728073001019358,0.207122103894235,0.6542421058293921,-0.2850278980156719,0.551274498342837,0.7084108978230118,0.5246130505480875,0.7654304273460095,0.9535517239900019,0.3936356972238157,0.08954353414731814,0.9276540180729388,0.15988488065069748,0.2252109969493645,1.116857716957916,1.0460292978407721,0.6682097611531536,-0.14672744640845548,0.5596168040038401
Bicalutamide.1,1.136600475620848,1.0644882312186137,0.7742030155079952,0.8270575444035904,0.7932821628503043,0.9748162488653644,0.44413283693207467,1.0516746670925445,0.877202602395278,0.8925107183339769,1.3709332884446328,1.1148296268897049,1.302700090237707,1.1799165601205281,1.4565268981099384,2.0309223025507923,0.65915163462703,1.462442405859363,-0.40235285831691475,1.1803021626672134,1.1344379750494573,0.8168475838481246,1.2315374309877594,0.2734528276973103,1.3671559189385816,-0.30395072122714223,1.3510565980511136,1.7789661444661486,0.8043344960480423,0.8558485968370272,0.27326623093924635,0.8098803942321942,1.293265346035853,1.1015196272522778,1.152401825793833,0.6049981405224302,0.7187931803811918,1.4126771152201865,0.6663769218539962,1.1720795502899246,1.2225448112929542,0.6876626172685673,0.7499224032235695,1.5442769695963825,0.5722544309586707,0.3160870958186288,1.3624974734964996,1.4601127139324113,1.0805574883787332,0.931450524243956,1.7706832672297945,1.6040277769926772,1.628730599686682,1.2148732595933573,0.5180192405677583,0.7429563201331891,1.3276037753534822,0.36414722373733543,0.9914227349843188,0.5995738073928513,1.6064257375042559,-0.37270712415339974,-0.2545996871999904,0.4418574115812198,0.7126070983007565,1.1926007679688344,-0.24875075970265173,1.0459191349208512,1.3484630624913825,-0.005401149394259142,0.7618472329867277,0.5861467930598154,1.3040042054768746,1.0769690363591007,1.3055134221190547,0.7355195422685189,0.7193339903297457,0.9390957799509744,0.6338179030407556,0.6381092280502849,1.2103397728776766,-0.2359427703559274,1.2863069982335746,1.3552749640998492,0.6281070884744767,1.2451992618408025,1.5953416332678403,1.016343186829524,0.4947402099111921,0.8434145878152568,0.22796807808614294,0.5231532403143455,0.9167676645855302,1.334569913635494,0.19134431265135163,1.2689175049139974,1.1370437679522611
