Pathway,Alanine Metabolism,Alpha Linolenic Acid and Linoleic Acid Metabolism,Amino Sugar Metabolism,Ammonia Recycling,Androgen and Estrogen Metabolism,Androstenedione Metabolism,Arachidonic Acid Metabolism,Arginine and Proline Metabolism,Aspartate Metabolism,Beta Oxidation of Very Long Chain Fatty Acids,beta-Alanine Metabolism,Betaine Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Butyrate Metabolism,Caffeine Metabolism,Cardiolipin Biosynthesis,Carnitine Synthesis,Catecholamine Biosynthesis,Citric Acid Cycle,Cysteine Metabolism,D-Arginine and D-Ornithine Metabolism,De Novo Triacylglycerol Biosynthesis,Estrone Metabolism,Ethanol Degradation,Fatty Acid Biosynthesis,Fatty Acid Elongation in Mitochondria,Fatty Acid Metabolism,Folate Metabolism,Fructose and Mannose Degradation,Galactose Metabolism,Gluconeogenesis,Glucose-Alanine Cycle,Glutamate Metabolism,Glutathione Metabolism,Glycerol Phosphate Shuttle,Glycerolipid Metabolism,Glycine and Serine Metabolism,Glycolysis,Histidine Metabolism,Homocysteine Degradation,Inositol Metabolism,Inositol Phosphate Metabolism,Ketone Body Metabolism,Lactose Degradation,Lactose Synthesis,Lysine Degradation,Malate-Aspartate Shuttle,Methionine Metabolism,Methylhistidine Metabolism,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,Mitochondrial Electron Transport Chain,Nicotinate and Nicotinamide Metabolism,Nucleotide Sugars Metabolism,Oxidation of Branched-Chain Fatty Acids,Pantothenate and CoA Biosynthesis,Pentose Phosphate Pathway,Phenylacetate Metabolism,Phenylalanine and Tyrosine Metabolism,Phosphatidylcholine Biosynthesis,Phosphatidylethanolamine Biosynthesis,Phosphatidylinositol Phosphate Metabolism,Phospholipid Biosynthesis,Phytanic Acid Peroxisomal Oxidation,Plasmalogen Synthesis,Porphyrin Metabolism,Propanoate Metabolism,Pterine Biosynthesis,Purine Metabolism,Pyrimidine Metabolism,Pyruvaldehyde Degradation,Pyruvate Metabolism,Retinol Metabolism,Riboflavin Metabolism,Selenoamino Acid Metabolism,Spermidine and Spermine Biosynthesis,Sphingolipid Metabolism,Starch and Sucrose Metabolism,Steroid Biosynthesis,Steroidogenesis,Sulfate_Sulfite Metabolism,Taurine and Hypotaurine Metabolism,Thiamine Metabolism,Threonine and 2-Oxobutanoate Degradation,Thyroid Hormone Synthesis,Transfer of Acetyl Groups into Mitochondria,Trehalose Degradation,Tryptophan Metabolism,Tyrosine Metabolism,Ubiquinone Biosynthesis,Urea Cycle,"Valine, Leucine, and Isoleucine Degradation",Vitamin B6 Metabolism,Vitamin K Metabolism,Warburg Effect
Phosphatidylethanolamine Biosynthesis,0.7341458183751648,-0.2205601720512927,0.790493081281402,0.6126799043554872,0.7541460789276301,0.8316559528451968,-0.07879152236646494,0.6613512675330374,0.621646874217195,0.4942893954632953,0.5819431266157046,0.6710553554301739,0.28142878627677853,0.6549653631799709,0.662091245903833,0.39463824593251995,0.859719943458042,0.7452555156573469,0.6004209658134665,0.7012558206467935,0.6937368829915932,0.251649331828955,0.6588197378763756,0.7947205706945182,0.6647929409776013,-0.4845848248831524,0.7205905464404933,0.586836062841777,0.7349660346538914,0.8309541005564631,0.8391653853494307,0.8210549361154867,0.7097926327969676,0.7022092685497625,0.6352116776720756,0.6282893496577877,0.8076893908898494,0.5994820294017258,0.7696734580366265,0.6685700673162667,0.3749777042542336,0.8423756002099382,0.8327999400009256,0.5538534290764078,0.682627117537612,0.8919043307268228,0.6366296635317573,0.7296885485221041,0.5386507291097996,0.570109466797728,0.6098239757392955,0.6047526973523984,0.545308472728287,0.6686910989694695,0.8566162908849971,0.8752542039573337,0.3954687400872486,0.6086327841343293,0.7627241824760679,0.4288696773973003,0.4818656091474086,0.9688506556290374,1.0,0.8122145659597584,0.6439344860562876,0.606721360423724,0.7481790091552286,0.671495247647824,0.6380284129755731,0.44726423910281193,0.6815080841847231,0.7513045336244384,0.566476164661824,0.7075124815306032,0.7490789843567284,0.5111636611377443,0.5043501232518153,0.5334312928874059,0.8568978460158752,0.8333903343805903,0.5090434716479817,-0.40932476808332174,0.5970430096993244,-0.04096321465392059,0.7637663117240878,0.6684379883839533,0.24764869784635615,0.8120707365068155,0.7663133655747737,0.4957021208129311,0.48221324602283144,0.804759561509562,0.6401794857410056,0.6854766051473765,0.10777676593824283,0.31713921346329,0.7604867287625966
Phosphatidylinositol Phosphate Metabolism,0.8042728242121883,-0.25870875213830635,0.910929758719423,0.8013836711021026,0.7012027461312692,0.6438203093250788,-0.03148623334912324,0.760628958672316,0.7834872102853342,0.7636593415099674,0.7701224449289035,0.6518243520147763,0.49676961283319904,0.7386928481389783,0.8606736751314062,0.5754786022800483,0.7758978463286788,0.7833033032486583,0.4280744435204535,0.8742277186449549,0.830421496717616,0.4374716113929533,0.6786390599407333,0.7173285000396975,0.7539923761658185,-0.3734352265595733,0.8285105390974761,0.7772404758148033,0.7458107868453743,0.8390438448605495,0.7854388907890952,0.8745287295161474,0.7427158776864896,0.8305042108644906,0.7868000849895957,0.6423701689850053,0.8670467978507984,0.7489429921493841,0.7925384682115351,0.7752850283745781,0.6284388324447105,0.8939938525166476,0.9180372256348716,0.7146087434009173,0.846096759855423,0.9012341139798914,0.7529209479181966,0.6004834749895854,0.6795947202712179,0.6523362572879606,0.7604209762372817,0.7344541509929499,0.6980541349600137,0.7404695394074372,0.8475196453860022,0.8197501601020594,0.7191705123003728,0.7932845511044033,0.8190021553657979,0.6757897438950737,0.6274528960626189,0.7219667015368236,0.8122145659597584,1.0,0.7567237455747263,0.8230124405770876,0.6010771727904285,0.7906946842922302,0.8234313540541587,0.27289416140436706,0.844431843196452,0.8759257260325483,0.7667602904656183,0.8419402784136055,0.6807706764923728,0.7560488386202223,0.7330807726911004,0.6407510758998246,0.8947901252303453,0.7952997979580916,0.7633743658404465,-0.6295556398999682,0.7435216986540285,0.3116260074973531,0.9411903336095317,0.8687569209329077,0.4859670356087644,0.8973794376148246,0.8462566882782357,0.5913319312047826,0.3660610921952128,0.6767485424218719,0.7823239222496782,0.8530178933177616,0.3974539592785602,0.4073551829924616,0.884020963236391
Phospholipid Biosynthesis,0.6763291263369224,0.13953617619797848,0.6175783670148283,0.5599579429397261,0.37441720082330193,0.39670710253913394,0.17696644502317532,0.61344903192924,0.6386527295322485,0.6404638328259044,0.600447125024232,0.5559284966164069,0.5718845974901177,0.5315686869389755,0.8408838059233031,0.6516275319610636,0.7105484422543432,0.7862587673923878,0.22379004157056082,0.785112530193523,0.7265940708726515,0.2655372459874846,0.7066108463763655,0.45098414292178896,0.6675644067256956,-0.5123482685789713,0.760427115263508,0.6843788229782068,0.6592784926918773,0.6999237984341574,0.593174899102086,0.6776269817137309,0.6659741196718724,0.7198261773625504,0.703521592615938,0.6435770781952177,0.7889950697154127,0.6369148544348107,0.5387244750438258,0.5750710608769768,0.5048138536094816,0.6332356488041274,0.6632536346941453,0.7948336326710013,0.5894069148896475,0.6151681842039045,0.6460936484806455,0.6074950151460372,0.5322153138514614,0.5498687065156521,0.668768819115819,0.6916333393609436,0.6908160466133357,0.7565496789784856,0.6779662628573461,0.6344322559104403,0.6221307920782717,0.6008981596033168,0.5823789365983212,0.3530414617510902,0.6140089120234155,0.60899135690239,0.6439344860562876,0.7567237455747263,1.0,0.7526331879642163,0.6188407936881634,0.6728922118089171,0.8077609397082719,0.14412440990142675,0.6834002202185867,0.6536225515657469,0.7428782639654258,0.7351710685752735,0.6936345514925576,0.6026096702034492,0.586422987018987,0.4375583729068738,0.6840843827763047,0.5620515321453818,0.6296960790567091,-0.5710527218753128,0.6067653198707176,0.4764824203668909,0.710870496015899,0.777249772732233,0.4754957789264214,0.7388095132086597,0.5578751090420627,0.5356410824057813,0.27173842496053463,0.6099243758772902,0.5512079478588849,0.7733830489675547,0.3233910718615517,0.5627401368712206,0.682557967050575
Phytanic Acid Peroxisomal Oxidation,0.8088121059452645,-0.04197465809997763,0.8323979536351795,0.7760261551449404,0.586589203943152,0.49477796023784637,0.2269593171202196,0.7605470833684038,0.7641514297621791,0.808368271453211,0.8320767215966982,0.7017848423061599,0.703196570233545,0.7827602174530667,0.8645362117685675,0.8095002956317608,0.7943951707603739,0.8492169539207118,0.3899443680375005,0.8797963279138494,0.8717166098437593,0.49043125485652345,0.8318559473969384,0.6335268235111847,0.842695567070692,-0.353777349179357,0.9002658278580593,0.84584129291768,0.7937181487830551,0.8309710801824242,0.7010459947209777,0.8228257416743624,0.8023367481702973,0.8467482477890118,0.8499036339127825,0.7305704767385576,0.847206137444656,0.7864271515938448,0.7337156362864747,0.7635291942206527,0.6349309866893452,0.8266051973514115,0.842337541213169,0.770018079509296,0.8102348420387103,0.7577309420569168,0.8549324853004596,0.6104405698799147,0.709423975393392,0.6297530092935093,0.8483744137690158,0.8593529535914638,0.848326336366446,0.8186357052555403,0.7861955984071659,0.7467838926665854,0.9023856907378925,0.8769191625743988,0.8258177835689103,0.6576857694642912,0.7457454794307292,0.5623427509595211,0.606721360423724,0.8230124405770876,0.7526331879642163,1.0,0.6249588393934455,0.7437572438903867,0.861011280298402,0.399532197825863,0.8540947496380058,0.8240873773359783,0.8410672792206199,0.8721357331693559,0.7790416027567421,0.8257911546669289,0.7247035933848917,0.5898232594188607,0.770338160310507,0.7079933968582431,0.8542590072821407,-0.44982369802324634,0.7156184425998793,0.5165458377857393,0.9007197966521274,0.8892714199202519,0.5854794256838795,0.8855395647110527,0.7795267192733599,0.7139608371212786,0.44219722938080197,0.698935491183605,0.716499853003919,0.879532680260709,0.47741882728609897,0.5150976147421755,0.8628872729031348
Plasmalogen Synthesis,0.5285671925637151,-0.10820865121491788,0.569991959100044,0.349980504939765,0.46727873201056846,0.5526147594273224,0.21530258815462547,0.4335591380592591,0.4316471332194965,0.40834587472334166,0.4074136402884015,0.46302375942771373,0.3124649183794163,0.5132287136473845,0.5416656694894709,0.4809801805648521,0.7513674778023437,0.6262298586712703,0.49657396186176994,0.5675627066154851,0.5734345020692153,0.08266024227758603,0.6079330776868106,0.5394853736628181,0.5512008291706394,-0.44055636791628067,0.6331070024199408,0.5034794990602974,0.574650946761492,0.662132886016672,0.5720915846983874,0.6409507935319211,0.5439826299215067,0.5683501247780182,0.580920817157594,0.642835742179558,0.6703766225695987,0.3762761625976935,0.5859436389475423,0.42598561124843626,0.09730786382435078,0.6239336696201137,0.6267599014529764,0.44857444474303804,0.4903057293341132,0.6445107181987433,0.5565851283018804,0.5422050290816396,0.2657074692981075,0.29512285583585784,0.5463042614429651,0.5821751140403604,0.5628504600102113,0.6420949420698036,0.6686627657718932,0.6692215369835361,0.4306529581685062,0.5030079990875836,0.6326475346429248,0.21686372682109814,0.46754233674862367,0.7859498946257588,0.7481790091552286,0.6010771727904285,0.6188407936881634,0.6249588393934455,1.0,0.44329379430721044,0.5083788236895946,0.4102816989028091,0.5390528425305006,0.5662563808958285,0.5026424099602063,0.5910979730252512,0.6674032706275973,0.5507854040914905,0.2517791992302958,0.25794798551686554,0.6169053734871471,0.5899920434402633,0.47766752526599005,-0.20603335479348617,0.4906088193180145,0.033838588877100374,0.6243891122928804,0.5329215833389052,0.2853854734871621,0.6677787994083797,0.5615093316035163,0.37328259388854396,0.4234197756959539,0.6871830067288064,0.34593825774555353,0.5337605080451344,0.046319121876331845,0.4406050496554054,0.6012347195810276
Porphyrin Metabolism,0.9111057660521927,-0.31072377733800577,0.8814419786968228,0.9231175425055965,0.7251493385193479,0.751996896548996,0.11546909949402193,0.9553845237525713,0.9179015642256345,0.7148774308738676,0.9229215924614083,0.867219832409635,0.5928961837096273,0.8308111512842464,0.9002497277776117,0.7241987021228955,0.7856669092035541,0.8810671515149268,0.4318636493757922,0.9207649536783086,0.9090647455407284,0.7683239843876599,0.7909586595958777,0.7676087196496911,0.8900175641678283,-0.462679729993015,0.8700491705426986,0.8439402885109865,0.8875573564723982,0.8515604143934277,0.8040673830610817,0.8610909553867034,0.8347953281271229,0.9428666824477095,0.9011936578186298,0.707876122552694,0.8423834676439387,0.9446801114713352,0.7771940842358863,0.9495253590678326,0.8145511227462582,0.8548398985879718,0.8600110717759484,0.8121681911742704,0.7638999214139607,0.8324839143103809,0.8920111141387785,0.7298537097907187,0.9098019820072464,0.826493766874541,0.8257395655071013,0.8160988970635009,0.8286121147672663,0.7936681923995923,0.9001093512710492,0.8453513566992026,0.6672938774769722,0.845321252662578,0.823178915089788,0.7512107595060757,0.7928489767374283,0.5741170922216123,0.671495247647824,0.7906946842922302,0.6728922118089171,0.7437572438903867,0.44329379430721044,1.0,0.8994287499295457,0.4344306039454714,0.9183748332657661,0.939111414127624,0.8998355406441316,0.9422474499682298,0.7991987597928899,0.6971838805941953,0.8786793585002585,0.8654956483713925,0.6852569815822208,0.8161335983239256,0.8662110320917611,-0.5634727337713172,0.8152264828030661,0.4193055206928523,0.8290103053267689,0.918818836759548,0.6990088490300743,0.9058113769090562,0.7659608133968837,0.8192533710828531,0.5640918112125777,0.7451189005477925,0.9265822164331164,0.9300610369654502,0.6225157298937454,0.5470651067229223,0.9067297072871312
Propanoate Metabolism,0.9327963165847277,-0.09933756006331396,0.83975326294119,0.8533047475485298,0.5558322258161835,0.5686741970214363,0.08832557933521046,0.8875008728245316,0.8885339533445094,0.7297600294395511,0.8848020454361655,0.7786426953794282,0.5790340792024157,0.7585448897393947,0.9799190051055259,0.7646524153980749,0.809208259022292,0.9320653354653166,0.21828200714220522,0.973134158592169,0.9547250984999226,0.5936537105637862,0.8469511356972065,0.620393651008328,0.8498228225026466,-0.5760146330684047,0.8762497633516914,0.8192834868982958,0.8597858992353767,0.8532534053581502,0.7746675059860959,0.8746891872538679,0.9037491768945392,0.9447175463109341,0.901390878834085,0.7395972308078006,0.8517217768906039,0.9237711063311225,0.7605550246694844,0.8627511609529047,0.7940954330638746,0.8355623005688113,0.8644101811924784,0.9517769821107516,0.796604626703133,0.7969097066578011,0.8809285658172191,0.7632529715407356,0.8278542296280184,0.7660762565192081,0.8007056958795682,0.8007607437060187,0.8238247286464359,0.8937952247076472,0.853759729923712,0.7987621186473316,0.7347652398645358,0.7984978859819613,0.7824257145253953,0.6272925023524699,0.7748288566418081,0.5752529689956627,0.6380284129755731,0.8234313540541587,0.8077609397082719,0.861011280298402,0.5083788236895946,0.8994287499295457,1.0,0.22116037162622781,0.9065281519175299,0.891933247053267,0.9519849950566615,0.9517740452190616,0.7808469706503364,0.6927367946962734,0.8911676366030539,0.7015656368947913,0.7507790998812615,0.7724415420685153,0.8308756815604681,-0.702237615416632,0.8700868503989166,0.5687614209451829,0.8541566144343316,0.9632268208359701,0.6381503911802223,0.917829779767443,0.7700359169898212,0.7229109207430716,0.38136092888642925,0.7441034880581493,0.8567026860101234,0.9636031941164671,0.5349499096654472,0.7094522785052325,0.9172768036436214
Pterine Biosynthesis,0.35344212166892197,-0.22126777266410047,0.5147080313717519,0.46238122445963187,0.5605874838185241,0.6128703253784813,0.4561176518088348,0.4550277631333958,0.35951926140649876,0.36162655620770423,0.47766379561870104,0.6291833503489112,0.5074376085164864,0.6073470077397667,0.20645695852558463,0.47569237633663014,0.5147135552955519,0.3945726183888233,0.7833878766489031,0.28397844448387993,0.3758176056200785,0.500286339901202,0.4944110429705072,0.6612629182387312,0.6261233511281012,-0.08529630777897124,0.5549044452843085,0.5276835069265828,0.5706604592776421,0.5532984244430691,0.5555647665877786,0.4495493820715359,0.394986530184778,0.4272734340276348,0.46927577760962896,0.44035178773351447,0.5064460970461048,0.41943513449083897,0.4955771392588653,0.5258666557177475,0.27648010209595586,0.49844562895152295,0.44197118113438627,0.07956487261863295,0.4285401958784585,0.4762127397837384,0.5328024403448014,0.2941795508837186,0.4928866969756805,0.38763853279696286,0.5843224196511945,0.5905171457921625,0.5588673085181423,0.27714875596493443,0.5168473341595352,0.5476018097665253,0.352866731886791,0.5890102273301193,0.6215323805282893,0.4755763223412045,0.42799049765963365,0.41958758050084716,0.44726423910281193,0.27289416140436706,0.14412440990142675,0.399532197825863,0.4102816989028091,0.4344306039454714,0.22116037162622781,1.0,0.4368716712444613,0.4546160590089881,0.3308219530039572,0.4452465436447401,0.6324163119658249,0.4677981503142742,0.21277766670434659,0.524513446320819,0.31355465846032676,0.5407787739184724,0.46477946574105145,0.2999908312846993,0.1757743929972261,-0.12235571905401744,0.40544452797654446,0.353684381776039,0.3600983268327525,0.4615313072071381,0.4961255626332251,0.6418077352005841,0.705946566366435,0.5423252575444336,0.35534104909241687,0.37386727526951163,0.36788631614096784,-0.06327348762942582,0.4226184256735545
Purine Metabolism,0.9204720240280705,-0.39830261775279724,0.9203707830530963,0.9264835032543018,0.6558157079982059,0.6541300107105859,0.2068867253022394,0.9608463534657559,0.9628312434160883,0.8688065734334892,0.9654985701936792,0.880217295072844,0.6598618097912077,0.8955517537409353,0.8864147968049855,0.7777182461197549,0.7942316449956794,0.8806453573393227,0.49468104659591094,0.9551469338260739,0.9284558885760802,0.7605384910496087,0.7864948521970351,0.7309099297266979,0.9326673525619456,-0.4335438404063365,0.917344591898822,0.9169937055120708,0.8858521900328334,0.8656517476388328,0.7912465006422025,0.857508621160915,0.8112300561576635,0.9699745694833879,0.9396361265395465,0.6536501826925211,0.8444152795078549,0.9288735182882721,0.7452634074047254,0.9531983336968736,0.7853477964552105,0.9138762674528291,0.9002943273663084,0.7636146008387084,0.8105922206757176,0.8552514861364126,0.9555494552796115,0.7321339800197593,0.903007975848777,0.85416492795277,0.9072532812305463,0.8845043766481476,0.8890460027971749,0.7728394722391307,0.9225925686274149,0.830175673271902,0.8278358632512671,0.9380955136805951,0.908858160521212,0.8279891950843321,0.8762487071824275,0.5964382804066561,0.6815080841847231,0.844431843196452,0.6834002202185867,0.8540947496380058,0.5390528425305006,0.9183748332657661,0.9065281519175299,0.4368716712444613,1.0,0.9804487401219746,0.903150218473282,0.9643177072960999,0.7944357634153285,0.8109449293033526,0.8881205063778448,0.8643410318693168,0.725480793356754,0.7875162011737269,0.9421162913688119,-0.550954184349223,0.8168867004245909,0.5541294272576694,0.9261248372022192,0.9344963823782922,0.7428107457163582,0.9408891647209733,0.8103140585520827,0.87701912308509,0.6259187877150378,0.7737932481437452,0.9296842352750097,0.9720002338203967,0.6524151031642436,0.45591146172081537,0.9287874526255614
Pyrimidine Metabolism,0.9335312025115055,-0.42574148586902044,0.9503826909006289,0.9301232057953029,0.7372709148156421,0.7433415465746572,0.13729745291912887,0.9623368927181233,0.953295620299523,0.8074916281483964,0.9462752092602843,0.8627714506205719,0.5852708864007544,0.8884028798733584,0.8843801485177479,0.7071002681268458,0.8171918673584081,0.8779687840798569,0.5202792199605022,0.9493325736416819,0.9315125910836148,0.7357842851853792,0.7647135788320097,0.7980559077769208,0.9157537308580206,-0.44986342141122315,0.9045923936813914,0.8768227736009898,0.8835099426789388,0.8832578337952294,0.8347894325818122,0.8942801320391989,0.8225284589007209,0.9672798246833635,0.9289117022051048,0.6673567165277389,0.8628930549801814,0.917769131340098,0.7970086030572229,0.9567419599151973,0.7605871328838271,0.9405018198960551,0.9291706455911302,0.7528417019076744,0.8189367403669737,0.9080829270834695,0.9243588542912373,0.7525785532201367,0.8783071629686839,0.8198759367385171,0.8702665943110293,0.8503266181909978,0.8476088733359378,0.7746218046520806,0.9488319899590874,0.8776686758006723,0.7585589299163248,0.9156134889849872,0.912175160594547,0.8155931765955692,0.8212845727968411,0.6618203341523957,0.7513045336244384,0.8759257260325483,0.6536225515657469,0.8240873773359783,0.5662563808958285,0.939111414127624,0.891933247053267,0.4546160590089881,0.9804487401219746,1.0,0.8770523456454429,0.9623353487965918,0.7894298049486109,0.7868962277636931,0.8737970437814848,0.8551337616188348,0.7608877949874867,0.841935135128787,0.9112068995242213,-0.5619588221185695,0.823595898246057,0.4236888456323184,0.9319829659607304,0.926917928527848,0.6893054997778063,0.9532801752029084,0.8362645059515215,0.8330565231252658,0.6111237016421497,0.7872082528675058,0.9427874877715782,0.9572766543239489,0.606097229734217,0.46373501351203156,0.946343545749193
Pyruvaldehyde Degradation,0.8874011383566557,-0.11141177035632509,0.8331611447148906,0.8482614916400626,0.5373244765084064,0.5666828912638338,0.16543732833761537,0.8839439444076612,0.8799155696606878,0.7270365794905159,0.8910589778063535,0.8106139645372789,0.6255278509127875,0.8136790767598386,0.9268245528241692,0.8457303757275579,0.7986292531284621,0.9012947095100335,0.25857517491947496,0.9391713290385006,0.9475399059209195,0.7024604784901837,0.8691665866648255,0.6134812970727842,0.8784969897767202,-0.5928331307182441,0.8642984486127955,0.8596837730509822,0.8781373099899462,0.8599065026145298,0.7684997406144473,0.8669502771802677,0.8771703830448602,0.9509883054312797,0.9477219114327563,0.7836768485420662,0.8559384276621057,0.9264621434677875,0.7697800690325153,0.875685190145563,0.7961088109360006,0.8101692940088486,0.8375234408398818,0.8719157239879199,0.8073947379506546,0.7734642745704712,0.8992276798903875,0.6928298452786109,0.8452634714273781,0.751498613979928,0.8533691094357476,0.8522921788256426,0.8852363305790605,0.8978539704935815,0.8350854596954301,0.7994339471908998,0.7409358633548546,0.81571277263123,0.8142197042484703,0.6543964393381503,0.8153448686561688,0.5021829109665832,0.566476164661824,0.7667602904656183,0.7428782639654258,0.8410672792206199,0.5026424099602063,0.8998355406441316,0.9519849950566615,0.3308219530039572,0.903150218473282,0.8770523456454429,1.0,0.9608300257658103,0.7827262565111116,0.7682826265140742,0.8622811276880243,0.7389821631764463,0.6878837005901804,0.7745774664693829,0.8667473876842647,-0.6355438543930552,0.8787071862722526,0.6039205940093416,0.8443611442000512,0.9636807714930818,0.7598180373458385,0.8967441839121937,0.7827509480350762,0.7568665869373246,0.4133987432428975,0.7428007983523942,0.8277793833709659,0.9375830799824543,0.589835468425172,0.6847430902246447,0.9121314370264029
